team,date,year,tmGmYr,opGmYr,home,teamPts,oppPts,OT,tmSprd,OU,tmSpDev,oppTeam,tmWin,tmATSWin,tmOver,tmWinSeas,tmLosSeas,tmWinStrk,tmLosStrk,tmATSWinSeas,tmATSLosSeas,tmATSWinStrk,tmATSLosStrk,tmOVRSeas,tmUDRSeas,tmOVRStrk,tmUDRStrk,opWin,opATSWin,opOver,opWinSeas,opLosSeas,opWinStrk,opLosStrk,opATSWinSeas,opATSLosSeas,opATSWinStrk,opATSLosStrk,opOVRSeas,opUDRSeas,opOVRStrk,opUDRStrk,day,month,year,dmy,code
ATL,6/9/2013,2013,5,5,0,67,76,0,-6.5,149,-15.5,NY,0,-1,-1,4,0,4,0,4,0,4,0,2,2,0,2,1,1,-1,2,2,0,1,1,3,0,1,0,3,0,3,9,6,2013,9/6/2013,1ATLNY9/6/2013
ATL,6/14/2013,2013,6,4,1,68,59,0,-8.5,147,0.5,SEA,1,1,-1,4,1,0,1,4,1,0,1,2,3,0,3,0,-1,-1,1,2,0,1,1,2,0,1,1,2,0,2,14,6,2013,14/6/2013,2SEAATL14/6/2013
ATL,6/16/2013,2013,7,6,1,88,74,0,-5.5,155,8.5,CHI,1,1,1,5,1,1,0,5,1,1,0,2,4,0,4,0,-1,1,4,1,1,0,3,2,0,2,2,2,0,2,16,6,2013,16/6/2013,2CHIATL16/6/2013
ATL,6/23/2013,2013,8,8,0,78,77,0,-4.5,149.5,-3.5,CON,1,-1,1,6,1,2,0,6,1,2,0,3,4,1,0,0,1,1,2,5,0,2,2,5,0,2,1,5,0,5,23,6,2013,23/6/2013,1ATLCON23/6/2013
ATL,6/25/2013,2013,9,8,1,76,60,0,-12.5,143,3.5,IND,1,1,-1,7,1,3,0,6,2,0,1,4,4,2,0,0,-1,-1,1,6,0,6,1,6,0,6,1,6,0,5,25,6,2013,25/6/2013,2INDATL25/6/2013
ATL,6/28/2013,2013,10,10,1,86,75,0,-9.5,157,1.5,WAS,1,1,1,8,1,4,0,7,2,1,0,4,5,0,1,0,-1,1,4,5,0,4,6,3,0,1,5,4,1,0,28,6,2013,28/6/2013,2WALVTL28/6/2013
ATL,6/30/2013,2013,11,10,1,93,67,0,-12.5,154,13.5,LV,1,1,1,9,1,5,0,8,2,2,0,5,5,1,0,0,-1,1,3,6,0,1,4,5,0,1,2,7,0,1,30,6,2013,30/6/2013,2LVATL30/6/2013
ATL,7/9/2013,2013,12,12,0,72,94,0,5.5,158,-16.5,MIN,0,-1,1,10,1,6,0,9,2,3,0,6,5,2,0,1,1,1,8,3,1,0,6,5,1,0,3,8,0,3,9,7,2013,9/7/2013,1ATLMIN9/7/2013
ATL,7/14/2013,2013,13,14,0,65,73,0,-7,144,-15,SEA,0,-1,-1,10,2,0,1,9,3,0,1,7,5,3,0,1,1,-1,5,8,0,2,6,7,0,1,4,9,0,5,14,7,2013,14/7/2013,1ATLSEA14/7/2013
ATL,7/17/2013,2013,14,15,0,73,77,0,10,162.5,6,LA,0,1,-1,10,3,0,2,9,4,0,2,7,6,0,1,1,-1,-1,10,4,5,0,7,7,3,0,5,9,0,1,17,7,2013,17/7/2013,1ATLLA17/7/2013
ATL,7/21/2013,2013,15,19,0,63,90,0,-5.5,158,-32.5,DAL,0,-1,-1,10,4,0,3,10,4,1,0,7,7,0,2,1,1,-1,5,13,2,0,10,8,2,0,10,7,0,1,21,7,2013,21/7/2013,1ATLDAL21/7/2013
ATL,7/24/2013,2013,16,16,1,74,65,0,-9.5,152.5,-0.5,CON,1,-1,-1,10,5,0,4,10,5,0,1,7,8,0,3,0,1,-1,4,11,0,2,4,11,0,5,4,9,0,2,24,7,2013,24/7/2013,2CONATL24/7/2013
ATL,8/3/2013,2013,17,20,0,76,82,0,4,166.5,-2,PHO,0,-1,-1,11,5,1,0,10,6,0,2,7,9,0,4,1,1,-1,9,10,0,3,8,11,0,1,9,9,1,0,3,8,2013,3/8/2013,1ATLPHO3/8/2013
ATL,8/10/2013,2013,18,22,0,66,80,0,3.5,144,-10.5,IND,0,-1,1,11,6,0,1,10,7,0,3,7,10,0,5,1,1,1,10,11,0,1,10,11,0,1,4,16,0,5,10,8,2013,10/8/2013,1ATLIND10/8/2013
ATL,8/11/2013,2013,19,23,1,82,88,0,-8,150,-14,NY,0,-1,1,11,7,0,2,10,8,0,4,8,10,1,0,1,1,1,9,13,0,1,10,11,0,1,9,12,0,1,11,8,2013,11/8/2013,2NYATL11/8/2013
ATL,8/14/2013,2013,20,22,0,86,88,0,-3,151,-5,CON,0,-1,1,11,8,0,3,10,9,0,5,9,10,2,0,1,1,1,6,15,0,3,8,13,0,2,5,14,0,3,14,8,2013,14/8/2013,1ATLCON14/8/2013
ATL,8/16/2013,2013,21,23,1,88,57,0,-9,151,22,CON,1,1,-1,11,9,0,4,10,10,0,6,10,10,3,0,0,-1,-1,7,15,1,0,9,13,1,0,6,14,1,0,16,8,2013,16/8/2013,2CONATL16/8/2013
ATL,8/18/2013,2013,22,26,1,76,58,0,-7.5,157,10.5,WAS,1,1,-1,12,9,1,0,11,10,1,0,10,11,0,1,0,-1,-1,12,13,3,0,14,10,3,0,13,12,0,3,18,8,2013,18/8/2013,2WALVTL18/8/2013
ATL,8/20/2013,2013,23,25,1,88,75,0,2.5,158.5,15.5,MIN,1,1,1,13,9,2,0,12,10,2,0,10,12,0,2,0,-1,1,18,6,1,0,14,10,1,0,9,14,0,1,20,8,2013,20/8/2013,2MINATL20/8/2013
ATL,8/23/2013,2013,24,28,0,64,74,0,-2.5,154.5,-12.5,WAS,0,-1,-1,14,9,3,0,13,10,3,0,11,12,1,0,1,1,-1,12,15,0,2,14,12,0,2,13,14,0,5,23,8,2013,23/8/2013,1ATLWAS23/8/2013
ATL,8/24/2013,2013,25,28,1,56,67,0,-4,154,-15,CHI,0,-1,-1,14,10,0,1,13,11,0,1,11,13,0,1,1,1,-1,19,8,4,0,16,9,7,0,12,14,0,2,24,8,2013,24/8/2013,2CHIATL24/8/2013
ATL,8/28/2013,2013,26,29,1,80,85,1,-6.5,150,-11.5,WAS,0,-1,1,14,11,0,2,13,12,0,2,11,14,0,2,1,1,1,13,15,1,0,15,12,1,0,13,15,0,6,28,8,2013,28/8/2013,2WALVTL28/8/2013
ATL,8/31/2013,2013,27,29,0,68,85,0,7.5,154,-9.5,CHI,0,-1,-1,14,12,0,3,13,13,0,3,12,14,1,0,1,1,-1,20,8,5,0,17,9,8,0,12,15,0,3,31,8,2013,31/8/2013,1ATLCHI31/8/2013
ATL,9/2/2013,2013,28,30,1,92,82,0,3,155.5,13,LA,1,1,1,14,13,0,4,13,14,0,4,12,15,0,1,0,-1,1,21,8,3,0,12,17,1,0,10,19,0,1,2,9,2013,2/9/2013,2LAATL2/9/2013
ATL,9/4/2013,2013,29,29,1,89,80,1,-4.5,144,4.5,IND,1,1,1,15,13,1,0,14,14,1,0,13,15,1,0,0,-1,1,13,15,1,0,14,14,3,0,10,17,5,0,4,9,2013,4/9/2013,2INDATL4/9/2013
ATL,9/6/2013,2013,30,31,0,70,57,0,-4.5,150.5,8.5,NY,1,1,-1,16,13,2,0,15,14,2,0,14,15,2,0,0,-1,-1,11,19,0,3,12,17,0,3,12,17,2,0,6,9,2013,6/9/2013,1ATLNY6/9/2013
ATL,9/8/2013,2013,31,30,1,71,79,0,-4.5,162,-12.5,PHO,0,-1,-1,17,13,3,0,16,14,3,0,14,16,0,1,1,1,-1,16,13,2,0,11,17,0,5,13,15,1,0,8,9,2013,8/9/2013,2PHOATL8/9/2013
ATL,9/11/2013,2013,32,32,0,77,78,0,-7,151,-8,CON,0,-1,1,17,14,0,1,16,15,0,1,14,17,0,2,1,1,1,8,23,0,1,13,18,3,0,10,18,0,2,11,9,2013,11/9/2013,1ATLCON11/9/2013
ATL,9/13/2013,2013,33,33,0,82,87,0,6.5,154.5,1.5,CHI,0,1,1,17,15,0,2,16,16,0,2,15,17,1,0,1,-1,1,23,9,2,0,19,11,0,1,14,17,0,1,13,9,2013,13/9/2013,1ATLCHI13/9/2013
ATL,9/15/2013,2013,34,34,0,68,97,0,-4.5,152,-33.5,LV,0,-1,1,17,16,0,3,17,16,1,0,16,17,2,0,1,1,1,11,22,0,4,16,17,0,2,11,20,0,1,15,9,2013,15/9/2013,1ATLLV15/9/2013
ATL,5/16/2014,2014,1,1,1,79,75,0,-8.5,158,-4.5,LV,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2014,16/5/2014,2LVATL16/5/2014
ATL,5/17/2014,2014,2,2,0,90,88,1,-3,147,-1,IND,1,-1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,17,5,2014,17/5/2014,1ATLIND17/5/2014
ATL,5/24/2014,2014,3,4,0,73,87,0,-1,155,-15,CHI,0,-1,1,2,0,2,0,0,2,0,2,1,1,1,0,1,1,1,3,0,3,0,3,0,3,0,1,2,0,2,24,5,2014,24/5/2014,1ATLCHI24/5/2014
ATL,5/25/2014,2014,4,4,1,77,82,1,-8,150,-13,IND,0,-1,1,2,1,0,1,0,3,0,3,2,1,2,0,1,1,1,0,3,0,3,1,2,0,1,2,1,0,1,25,5,2014,25/5/2014,2INDATL25/5/2014
ATL,5/30/2014,2014,5,6,1,80,69,0,-8,144,3,SEA,1,1,1,2,2,0,2,0,4,0,4,3,1,3,0,0,-1,1,1,4,0,1,1,4,0,1,0,5,0,5,30,5,2014,30/5/2014,2SEAATL30/5/2014
ATL,6/1/2014,2014,6,7,0,76,85,0,-4,153.5,-13,CON,0,-1,1,3,2,1,0,1,4,1,0,4,1,4,0,1,1,1,1,5,0,2,2,4,0,2,3,3,2,0,1,6,2014,1/6/2014,1ATLCON1/6/2014
ATL,6/3/2014,2014,7,5,1,93,85,0,3,153.5,11,LA,1,1,1,3,3,0,1,1,5,0,1,5,1,5,0,0,-1,1,2,2,0,1,2,2,0,1,1,3,1,0,3,6,2014,3/6/2014,2LAATL3/6/2014
ATL,6/7/2014,2014,8,8,1,97,59,0,-6,160,32,CHI,1,1,-1,4,3,1,0,2,5,1,0,6,1,6,0,0,-1,-1,5,2,0,1,5,2,0,1,4,3,2,0,7,6,2014,7/6/2014,2CHIATL7/6/2014
ATL,6/13/2014,2014,9,10,1,85,82,0,1,163,4,MIN,1,1,1,5,3,2,0,3,5,2,0,6,2,0,1,0,-1,1,8,1,1,0,5,4,1,0,6,3,0,2,13,6,2014,13/6/2014,2MINATL13/6/2014
ATL,6/15/2014,2014,10,11,0,75,67,0,-3.5,155,4.5,WAS,1,1,-1,6,3,3,0,4,5,3,0,7,2,1,0,0,-1,-1,5,5,1,0,5,5,1,0,3,7,0,2,15,6,2014,15/6/2014,1ATLWAS15/6/2014
ATL,6/18/2014,2014,11,12,1,83,73,0,-7.5,152,2.5,WAS,1,1,1,7,3,4,0,5,5,4,0,7,3,0,1,0,-1,1,5,6,0,1,5,6,0,1,3,8,0,3,18,6,2014,18/6/2014,2WALVTL18/6/2014
ATL,6/20/2014,2014,12,13,1,85,64,0,-9,155.5,12,NY,1,1,-1,8,3,5,0,6,5,5,0,8,3,1,0,0,-1,-1,3,9,0,4,4,8,0,4,5,7,1,0,20,6,2014,20/6/2014,2NYATL20/6/2014
ATL,6/22/2014,2014,13,14,0,78,85,0,-4.5,153,-11.5,NY,0,-1,1,9,3,6,0,7,5,6,0,8,4,0,1,1,1,1,3,10,0,5,4,9,0,5,5,8,0,1,22,6,2014,22/6/2014,1ATLNY22/6/2014
ATL,6/26/2014,2014,14,15,0,81,79,0,-3,163,-1,LV,1,-1,-1,9,4,0,1,7,6,0,1,9,4,1,0,0,1,-1,7,7,0,1,6,8,0,1,9,5,0,2,26,6,2014,26/6/2014,1ATLLV26/6/2014
ATL,6/29/2014,2014,15,15,0,76,68,0,-3,157,5,IND,1,1,-1,10,4,1,0,7,7,0,2,9,5,0,1,0,-1,-1,6,8,0,3,9,5,1,0,10,4,0,1,29,6,2014,29/6/2014,1ATLIND29/6/2014
ATL,7/1/2014,2014,16,16,1,70,77,0,-7,154.5,-14,IND,0,-1,-1,11,4,2,0,8,7,1,0,9,6,0,2,1,1,-1,6,9,0,4,9,6,0,1,10,5,0,2,1,7,2014,1/7/2014,2INDATL1/7/2014
ATL,7/5/2014,2014,17,19,1,86,73,0,-9,155.5,4,WAS,1,1,1,11,5,0,1,8,8,0,1,9,7,0,3,0,-1,1,7,11,0,2,8,10,0,2,6,12,1,0,5,7,2014,5/7/2014,2WALVTL5/7/2014
ATL,7/8/2014,2014,18,20,1,83,71,0,-9,159.5,3,CON,1,1,-1,12,5,1,0,9,8,1,0,10,7,1,0,0,-1,-1,9,10,1,0,11,8,1,0,9,10,0,1,8,7,2014,8/7/2014,2CONATL8/7/2014
ATL,7/12/2014,2014,19,21,0,93,74,0,-1.5,154,17.5,IND,1,1,1,13,5,2,0,10,8,2,0,10,8,0,1,0,-1,1,10,10,2,0,12,8,0,1,11,9,0,3,12,7,2014,12/7/2014,1ATLIND12/7/2014
ATL,7/13/2014,2014,20,21,1,81,79,1,-7.5,159.5,-5.5,CHI,1,-1,1,14,5,3,0,11,8,3,0,11,8,1,0,0,1,1,8,12,0,4,8,12,0,4,10,10,0,2,13,7,2014,13/7/2014,2CHIATL13/7/2014
ATL,7/16/2014,2014,21,21,0,75,77,0,-5,155,-7,NY,0,-1,-1,15,5,4,0,11,9,0,1,12,8,2,0,1,1,-1,7,13,0,2,7,13,0,2,8,12,0,2,16,7,2014,16/7/2014,1ATLNY16/7/2014
ATL,7/22/2014,2014,22,24,0,108,112,1,5,163.5,1,MIN,0,1,1,15,6,0,1,11,10,0,2,12,9,0,1,1,-1,1,17,6,4,0,11,12,4,0,15,8,1,0,22,7,2014,22/7/2014,1ATLMIN22/7/2014
ATL,7/25/2014,2014,23,24,1,75,79,0,-9.5,159.5,-13.5,CHI,0,-1,-1,15,7,0,2,12,10,1,0,13,9,1,0,1,1,-1,9,14,1,0,10,13,1,0,11,12,0,2,25,7,2014,25/7/2014,2CHIATL25/7/2014
ATL,7/27/2014,2014,24,26,0,67,77,0,-3,157,-13,WAS,0,-1,-1,15,8,0,3,12,11,0,1,13,10,0,1,1,1,-1,12,13,3,0,12,12,2,0,10,15,0,1,27,7,2014,27/7/2014,1ATLWAS27/7/2014
ATL,7/29/2014,2014,25,27,1,89,80,0,-9.5,156.5,-0.5,CON,1,-1,1,15,9,0,4,12,12,0,2,13,11,0,2,0,1,1,10,16,0,3,13,13,0,3,12,14,0,1,29,7,2014,29/7/2014,2CONATL29/7/2014
ATL,7/31/2014,2014,26,28,0,85,75,0,-3,165.5,7,DAL,1,1,-1,16,9,1,0,12,13,0,3,14,11,1,0,0,-1,-1,10,17,2,0,15,10,4,0,19,8,1,0,31,7,2014,31/7/2014,1ATLDAL31/7/2014
ATL,8/3/2014,2014,27,27,1,76,83,0,-8,156.5,-15,NY,0,-1,1,17,9,2,0,13,13,1,0,14,12,0,1,1,1,1,11,15,0,1,11,15,0,1,11,15,2,0,3,8,2014,3/8/2014,2NYATL3/8/2014
ATL,8/5/2014,2014,28,28,0,67,75,0,9,165.5,1,PHO,0,1,-1,17,10,0,1,13,14,0,1,15,12,1,0,1,-1,-1,23,4,1,0,19,7,0,2,12,15,0,4,5,8,2014,5/8/2014,1ATLPHO5/8/2014
ATL,8/7/2014,2014,29,31,0,68,88,0,-5.5,151.5,-25.5,SEA,0,-1,1,17,11,0,2,14,14,1,0,15,13,0,1,1,1,1,10,20,1,0,10,20,1,0,16,14,0,1,7,8,2014,7/8/2014,1ATLSEA7/8/2014
ATL,8/8/2014,2014,30,30,0,77,80,1,3.5,159,0.5,LA,0,1,-1,17,12,0,3,14,15,0,1,16,13,1,0,1,-1,-1,13,16,0,1,11,18,0,4,13,16,1,0,8,8,2014,8/8/2014,1ATLLA8/8/2014
ATL,8/10/2014,2014,31,31,0,69,80,0,5,155.5,-6,CHI,0,-1,-1,17,13,0,4,15,15,1,0,16,14,0,1,1,1,-1,13,17,0,1,14,16,0,1,13,17,0,3,10,8,2014,10/8/2014,1ATLCHI10/8/2014
ATL,8/13/2014,2014,32,32,1,96,82,0,4.5,158.5,18.5,PHO,1,1,1,17,14,0,5,15,16,0,1,16,15,0,2,0,-1,1,27,4,5,0,20,10,1,0,13,18,0,1,13,8,2014,13/8/2014,2PHOATL13/8/2014
ATL,8/15/2014,2014,33,33,1,92,76,0,-6,164,10,DAL,1,1,1,18,14,1,0,16,16,1,0,17,15,1,0,0,-1,1,12,20,0,1,17,13,0,1,20,12,0,2,15,8,2014,15/8/2014,2DALATL15/8/2014
ATL,8/17/2014,2014,34,34,0,55,84,0,-3.5,157,-32.5,CON,0,-1,-1,19,14,2,0,17,16,2,0,18,15,2,0,1,1,-1,12,21,0,1,18,15,2,0,15,18,0,1,17,8,2014,17/8/2014,1ATLCON17/8/2014
ATL,6/5/2015,2015,1,1,0,73,82,0,-7,149.5,-16,NY,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2015,5/6/2015,1ATLNY5/6/2015
ATL,6/7/2015,2015,2,2,1,70,75,0,-11.5,151.5,-16.5,CON,0,-1,-1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,-1,0,1,0,1,1,0,1,0,0,1,0,1,7,6,2015,7/6/2015,2CONATL7/6/2015
ATL,6/11/2015,2015,3,2,1,72,69,0,-6.5,152.5,-3.5,LV,1,-1,-1,0,2,0,2,0,2,0,2,1,1,0,1,0,1,-1,0,1,0,1,0,1,0,1,0,1,0,1,11,6,2015,11/6/2015,2LVATL11/6/2015
ATL,6/12/2015,2015,4,3,0,64,61,0,5.5,147.5,8.5,WAS,1,1,-1,1,2,1,0,0,3,0,3,1,2,0,2,0,-1,-1,2,0,2,0,0,2,0,2,0,2,0,2,12,6,2015,12/6/2015,1ATLWAS12/6/2015
ATL,6/14/2015,2015,5,4,0,64,82,0,-3.5,146,-21.5,CON,0,-1,0,2,2,2,0,1,3,1,0,1,3,0,3,1,1,0,2,1,2,0,3,0,3,0,0,3,0,3,14,6,2015,14/6/2015,1ATLCON14/6/2015
ATL,6/16/2015,2015,6,6,1,79,90,0,-4.5,151,-15.5,IND,0,-1,1,2,3,0,1,1,4,0,1,1,3,0,3,1,1,1,1,4,0,1,0,5,0,5,4,1,3,0,16,6,2015,16/6/2015,2INDATL16/6/2015
ATL,6/19/2015,2015,7,5,1,74,73,0,3.5,158,4.5,CHI,1,1,-1,2,4,0,2,1,5,0,2,2,3,1,0,0,-1,-1,2,2,1,0,2,2,1,0,3,1,1,0,19,6,2015,19/6/2015,2CHIATL19/6/2015
ATL,6/21/2015,2015,8,7,1,64,73,0,-5,149,-14,NY,0,-1,-1,3,4,1,0,2,5,1,0,2,4,0,1,1,1,-1,3,3,0,2,4,2,0,2,2,4,0,3,21,6,2015,21/6/2015,2NYATL21/6/2015
ATL,6/24/2015,2015,9,7,0,96,100,1,8.5,158.5,4.5,CHI,0,1,1,3,5,0,1,2,6,0,1,2,5,0,2,1,-1,1,3,3,1,0,3,3,1,0,4,2,1,0,24,6,2015,24/6/2015,1ATLCHI24/6/2015
ATL,6/26/2015,2015,10,8,1,72,69,0,-1,146,2,WAS,1,1,-1,3,6,0,2,3,6,1,0,3,5,1,0,0,-1,-1,5,2,2,0,2,5,0,1,3,4,3,0,26,6,2015,26/6/2015,2WALVTL26/6/2015
ATL,7/5/2015,2015,11,12,1,72,64,0,-7,147.5,1,SEA,1,1,-1,4,6,1,0,4,6,2,0,3,6,0,1,0,-1,-1,3,8,0,1,6,5,0,1,5,5,0,2,5,7,2015,5/7/2015,2SEAATL5/7/2015
ATL,7/7/2015,2015,12,13,1,75,85,0,-5.5,152.5,-15.5,DAL,0,-1,1,5,6,2,0,5,6,3,0,3,7,0,2,1,1,1,8,4,0,3,9,3,1,0,5,7,1,0,7,7,2015,7/7/2015,2DALATL7/7/2015
ATL,7/12/2015,2015,13,12,1,84,76,0,-1,145.5,7,NY,1,1,1,5,7,0,1,5,7,0,1,4,7,1,0,0,-1,1,7,4,3,0,8,3,3,0,5,6,3,0,12,7,2015,12/7/2015,2NYATL12/7/2015
ATL,7/14/2015,2015,14,14,0,71,80,0,8.5,153.5,-0.5,PHO,0,-1,-1,6,7,1,0,6,7,1,0,5,7,2,0,1,1,-1,8,5,5,0,6,7,0,1,6,7,0,1,14,7,2015,14/7/2015,1ATLPHO14/7/2015
ATL,7/16/2015,2015,15,14,0,76,72,0,2,152.5,6,LA,1,1,-1,6,8,0,1,6,8,0,1,5,8,0,1,0,-1,-1,2,11,0,4,3,9,0,3,7,5,0,3,16,7,2015,16/7/2015,1ATLLA16/7/2015
ATL,7/18/2015,2015,16,17,0,73,86,0,-3,147.5,-16,SEA,0,-1,1,7,8,1,0,7,8,1,0,5,9,0,2,1,1,1,4,12,1,0,8,8,2,0,7,8,0,2,18,7,2015,18/7/2015,1ATLSEA18/7/2015
ATL,7/21/2015,2015,17,17,0,92,97,0,9.5,162.5,4.5,CHI,0,1,1,7,9,0,1,7,9,0,1,6,9,1,0,1,-1,1,10,6,1,0,7,9,0,2,10,6,1,0,21,7,2015,21/7/2015,1ATLCHI21/7/2015
ATL,7/29/2015,2015,18,18,0,85,102,0,3.5,152.5,-13.5,LV,0,-1,1,7,10,0,2,8,9,1,0,7,9,2,0,1,1,1,5,12,1,0,8,8,3,0,7,10,0,1,29,7,2015,29/7/2015,1ATLLV29/7/2015
ATL,7/31/2015,2015,19,18,0,70,86,0,13.5,155.5,-2.5,MIN,0,-1,1,7,11,0,3,8,10,0,1,8,9,3,0,1,1,1,13,4,1,0,9,8,0,2,7,10,2,0,31,7,2015,31/7/2015,1ATLMIN31/7/2015
ATL,8/2/2015,2015,20,19,1,68,71,0,6,156.5,3,PHO,0,1,-1,7,12,0,4,8,11,0,2,9,9,4,0,1,-1,-1,11,7,2,0,8,10,1,0,7,11,0,1,2,8,2015,2/8/2015,2PHOATL2/8/2015
ATL,8/7/2015,2015,21,21,0,77,106,0,8.5,157.5,-20.5,IND,0,-1,1,7,13,0,5,9,11,1,0,9,10,0,1,1,1,1,11,9,0,1,9,11,0,1,13,7,3,0,7,8,2015,7/8/2015,1ATLIND7/8/2015
ATL,8/9/2015,2015,22,23,0,98,90,0,7,159,15,DAL,1,1,1,7,14,0,6,9,12,0,1,10,10,1,0,0,-1,1,10,12,0,8,12,10,0,1,9,13,0,1,9,8,2015,9/8/2015,1ATLDAL9/8/2015
ATL,8/14/2015,2015,23,24,1,82,84,0,8,157.5,6,MIN,0,1,1,8,14,1,0,10,12,1,0,11,10,2,0,1,-1,1,17,6,2,0,12,11,0,1,10,13,1,0,14,8,2015,14/8/2015,2MINATL14/8/2015
ATL,8/16/2015,2015,24,24,1,90,77,0,-3.5,159,9.5,CON,1,1,1,8,15,0,1,11,12,2,0,12,10,3,0,0,-1,1,12,11,0,1,13,10,0,1,13,9,4,0,16,8,2015,16/8/2015,2CONATL16/8/2015
ATL,8/21/2015,2015,25,25,0,67,78,0,10,155.5,-1,NY,0,-1,-1,9,15,1,0,12,12,3,0,13,10,4,0,1,1,-1,17,7,1,0,17,7,1,0,11,13,0,1,21,8,2015,21/8/2015,1ATLNY21/8/2015
ATL,8/23/2015,2015,26,26,0,102,92,0,-2.5,156.5,7.5,CON,1,1,1,9,16,0,1,12,13,0,1,13,11,0,1,0,-1,1,12,13,0,3,13,12,0,3,15,9,6,0,23,8,2015,23/8/2015,1ATLCON23/8/2015
ATL,8/25/2015,2015,27,27,1,71,57,0,-7.5,160,6.5,CON,1,1,-1,10,16,1,0,13,13,1,0,14,11,1,0,0,-1,-1,12,14,0,4,13,13,0,4,16,9,7,0,25,8,2015,25/8/2015,2CONATL25/8/2015
ATL,8/28/2015,2015,28,28,0,90,84,0,8,162,14,IND,1,1,1,11,16,2,0,14,13,2,0,14,12,0,1,0,-1,1,17,10,0,1,14,13,0,2,16,11,2,0,28,8,2015,28/8/2015,1ATLIND28/8/2015
ATL,8/29/2015,2015,29,29,1,96,98,0,3.5,166,1.5,CHI,0,1,1,12,16,3,0,15,13,3,0,15,12,1,0,1,-1,1,17,11,2,0,12,16,1,0,16,12,0,1,29,8,2015,29/8/2015,2CHIATL29/8/2015
ATL,9/1/2015,2015,30,29,0,75,80,1,9,156.5,4,NY,0,1,-1,12,17,0,1,16,13,4,0,16,12,2,0,1,-1,-1,20,8,2,0,21,7,5,0,13,15,0,1,1,9,2015,1/9/2015,1ATLNY1/9/2015
ATL,9/6/2015,2015,31,31,1,73,67,0,-2.5,153.5,3.5,WAS,1,1,-1,12,18,0,2,17,13,5,0,16,13,0,1,0,-1,-1,16,14,0,3,15,15,1,0,11,18,1,0,6,9,2015,6/9/2015,2WALVTL6/9/2015
ATL,9/9/2015,2015,32,33,1,90,60,0,1,157.5,31,LA,1,1,-1,13,18,1,0,18,13,6,0,16,14,0,2,0,-1,-1,14,18,3,0,13,18,1,0,16,15,2,0,9,9,2015,9/9/2015,2LAATL9/9/2015
ATL,9/11/2015,2015,33,33,1,67,75,0,-5.5,158,-13.5,IND,0,-1,-1,14,18,2,0,19,13,7,0,16,15,0,3,1,1,-1,18,14,0,2,15,17,0,2,18,14,1,0,11,9,2015,11/9/2015,2INDATL11/9/2015
ATL,9/13/2015,2015,34,34,0,73,71,0,4,152,6,WAS,1,1,-1,14,19,0,1,19,14,0,1,16,16,0,4,0,-1,-1,18,15,2,0,17,16,2,0,12,20,0,1,13,9,2015,13/9/2015,1ATLWAS13/9/2015
ATL,5/14/2016,2016,1,1,0,73,63,1,-7,149.5,3,LV,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2016,14/5/2016,1ATLLV14/5/2016
ATL,5/20/2016,2016,2,3,0,85,94,0,7,165,-2,IND,0,-1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,0,2,0,20,5,2016,20/5/2016,1ATLIND20/5/2016
ATL,5/22/2016,2016,3,3,1,87,81,0,4.5,170,10.5,CHI,1,1,-1,1,1,0,1,1,1,0,1,1,1,1,0,0,-1,-1,1,1,0,1,1,1,0,1,1,1,1,0,22,5,2016,22/5/2016,2CHIATL22/5/2016
ATL,5/24/2016,2016,4,4,0,85,79,1,7.5,157,13.5,NY,1,1,1,2,1,1,0,2,1,1,0,1,2,0,1,0,-1,1,2,1,0,1,2,1,0,1,1,2,0,2,24,5,2016,24/5/2016,1ATLNY24/5/2016
ATL,5/27/2016,2016,5,5,0,102,93,0,4.5,164.5,13.5,DAL,1,1,1,3,1,2,0,3,1,2,0,2,2,1,0,0,-1,1,3,1,2,0,2,2,0,1,3,1,2,0,27,5,2016,27/5/2016,1ATLDAL27/5/2016
ATL,5/29/2016,2016,6,5,1,85,76,0,-4.5,170,4.5,IND,1,1,-1,4,1,3,0,4,1,3,0,3,2,2,0,0,-1,-1,2,2,0,1,3,1,3,0,3,1,0,1,29,5,2016,29/5/2016,2INDATL29/5/2016
ATL,6/3/2016,2016,7,7,0,83,77,0,-7.5,167,-1.5,CON,1,-1,-1,5,1,4,0,5,1,4,0,3,3,0,1,0,1,-1,1,5,0,4,2,3,1,0,3,3,2,0,3,6,2016,3/6/2016,1ATLCON3/6/2016
ATL,6/5/2016,2016,8,9,1,79,86,0,-9,162,-16,WAS,0,-1,1,6,1,5,0,5,2,0,1,3,4,0,2,1,1,1,2,6,0,3,2,6,0,3,8,0,8,0,5,6,2016,5/6/2016,2WALVTL5/6/2016
